recorded_at ,device_id,appliance_id ,voltage_v,current_a,power_w,power_factor,frequency_hz,energy_kwh,,,,
2/1/2024 6:00,ESP32-001,AP05,225.29,0,0,1,50.01,0,,,,
2/1/2024 6:00,ESP32-001,AP06,224.26,0,0,1,49.98,0,,,,
2/1/2024 7:00,ESP32-001,AP01,225.31,0,0,1,50.02,0,,,,
2/1/2024 7:00,ESP32-001,AP01,230.17,0,0,1,50,0,,,,
2/1/2024 7:00,ESP32-001,AP01,222.06,0,0,1,49.98,0,,,,
2/1/2024 7:00,ESP32-001,AP01,228.87,0,0,1,50.01,0,,,,
2/1/2024 7:00,ESP32-001,AP01,223.12,0,0,1,49.97,0,,,,
2/1/2024 7:00,ESP32-001,AP02,223.82,0.2,42.99,0.962,49.99,0.043,,,,
2/1/2024 7:00,ESP32-001,AP03,225.52,0,0,1,50.03,0,,,,
2/1/2024 7:00,ESP32-001,AP04,218.51,0,0,1,50,0,,,,
2/1/2024 7:00,ESP32-001,AP05,225.61,0,0,1,50.02,0,,,,
2/1/2024 7:00,ESP32-001,AP06,226.95,0,0,1,50.01,0,,,,
2/1/2024 8:00,ESP32-001,AP01,225.45,0,0,1,49.99,0,,,,
2/1/2024 8:00,ESP32-001,AP01,223.4,0,0,1,49.98,0,,,,
2/1/2024 8:00,ESP32-001,AP01,224.72,0,0,1,50.01,0,,,,
2/1/2024 8:00,ESP32-001,AP01,227.45,0,0,1,50.03,0,,,,
2/1/2024 8:00,ESP32-001,AP01,223.23,0,0,1,50,0,,,,
2/1/2024 8:00,ESP32-001,AP02,223.2,0.697,137.93,0.887,50.01,0.1379,,,,
2/1/2024 8:00,ESP32-001,AP03,220.98,0,0,1,50.02,0,,,,
2/1/2024 8:00,ESP32-001,AP04,222.18,0,0,1,50.03,0,,,,
2/1/2024 8:00,ESP32-001,AP05,226.52,0,0,1,50.01,0,,,,
2/1/2024 8:00,ESP32-001,AP06,221.23,0,0,1,50.03,0,,,,
2/1/2024 9:00,ESP32-001,AP01,226.99,0,0,1,49.99,0,,,,
2/1/2024 9:00,ESP32-001,AP01,224.97,0,0,1,49.98,0,,,,
2/1/2024 9:00,ESP32-001,AP01,224.85,0,0,1,49.99,0,,,,
2/1/2024 9:00,ESP32-001,AP01,219.96,0,0,1,50,0,,,,
2/1/2024 9:00,ESP32-001,AP01,225.54,0,0,1,50,0,,,,
2/1/2024 9:00,ESP32-001,AP02,220.36,0.598,126.73,0.962,50.02,0.1267,,,,
2/1/2024 9:00,ESP32-001,AP03,217.17,0,0,1,50,0,,,,
2/1/2024 9:00,ESP32-001,AP04,223.44,0,0,1,49.98,0,,,,
2/1/2024 9:00,ESP32-001,AP05,225.27,0,0,1,49.99,0,,,,
2/1/2024 9:00,ESP32-001,AP06,226.67,0,0,1,49.99,0,,,,
2/1/2024 10:00,ESP32-001,AP01,222.06,0,0,1,49.98,0,,,,
2/1/2024 10:00,ESP32-001,AP01,218.34,3.547,723.31,0.934,49.99,0.7233,,,,
2/1/2024 10:00,ESP32-001,AP01,226.7,0,0,1,50.02,0,,,,
2/1/2024 10:00,ESP32-001,AP01,226.2,0,0,1,49.99,0,,,,
2/1/2024 10:00,ESP32-001,AP01,224.11,0,0,1,50.01,0,,,,
2/1/2024 10:00,ESP32-001,AP02,227.49,0.655,140.06,0.94,50,0.1401,,,,
2/1/2024 10:00,ESP32-001,AP03,222.04,0,0,1,49.96,0,,,,
2/1/2024 10:00,ESP32-001,AP04,226.86,0,0,1,50.03,0,,,,
2/1/2024 10:00,ESP32-001,AP05,224.23,0,0,1,49.97,0,,,,
2/1/2024 10:00,ESP32-001,AP06,223.47,0,0,1,50,0,,,,
2/1/2024 11:00,ESP32-001,AP01,222.13,0,0,1,50,0,,,,
2/1/2024 11:00,ESP32-001,AP01,223.89,0,0,1,49.99,0,,,,
2/1/2024 11:00,ESP32-001,AP01,219.78,0,0,1,50,0,,,,
2/1/2024 11:00,ESP32-001,AP01,219.63,0,0,1,49.99,0,,,,
2/1/2024 11:00,ESP32-001,AP01,218.37,0,0,1,50,0,,,,
2/1/2024 11:00,ESP32-001,AP02,221.34,0.246,49.58,0.911,50.01,0.0496,,,,
2/1/2024 11:00,ESP32-001,AP03,222.04,0,0,1,49.97,0,,,,
2/1/2024 11:00,ESP32-001,AP04,226.32,0,0,1,50.03,0,,,,
2/1/2024 11:00,ESP32-001,AP05,222.16,0,0,1,49.99,0,,,,
2/1/2024 11:00,ESP32-001,AP06,221.34,0,0,1,49.99,0,,,,
2/1/2024 12:00,ESP32-001,AP01,223.5,0,0,1,50.02,0,,,,
2/1/2024 12:00,ESP32-001,AP01,224.62,0,0,1,50.02,0,,,,
2/1/2024 12:00,ESP32-001,AP01,221.77,0,0,1,49.97,0,,,,
2/1/2024 12:00,ESP32-001,AP01,218.12,0,0,1,50.01,0,,,,
2/1/2024 12:00,ESP32-001,AP01,226.54,0,0,1,50.04,0,,,,
2/1/2024 12:00,ESP32-001,AP02,221.76,0.621,126.79,0.92,50.01,0.1268,,,,
2/1/2024 12:00,ESP32-001,AP03,226.38,0,0,1,49.97,0,,,,
2/1/2024 12:00,ESP32-001,AP04,227.38,0,0,1,49.98,0,,,,
2/1/2024 12:00,ESP32-001,AP05,223.08,0,0,1,50.02,0,,,,
2/1/2024 12:00,ESP32-001,AP06,228.19,0.041,8.52,0.911,49.97,0.0085,,,,
2/1/2024 13:00,ESP32-001,AP01,220.3,0,0,1,49.99,0,,,,
2/1/2024 13:00,ESP32-001,AP01,225.27,0,0,1,49.99,0,,,,
2/1/2024 13:00,ESP32-001,AP01,222.69,0,0,1,50,0,,,,
2/1/2024 13:00,ESP32-001,AP01,228.8,0,0,1,50.01,0,,,,
2/1/2024 13:00,ESP32-001,AP01,226.09,0,0,1,49.99,0,,,,
2/1/2024 13:00,ESP32-001,AP02,219.38,0.742,148.24,0.911,49.97,0.1482,,,,
2/1/2024 13:00,ESP32-001,AP03,224.75,0,0,1,50,0,,,,
2/1/2024 13:00,ESP32-001,AP04,220.22,0,0,1,49.98,0,,,,
2/1/2024 13:00,ESP32-001,AP05,218.53,0,0,1,50,0,,,,
2/1/2024 13:00,ESP32-001,AP06,224.88,0,0,1,50.02,0,,,,
2/1/2024 14:00,ESP32-001,AP01,220.17,0,0,1,50,0,,,,
2/1/2024 14:00,ESP32-001,AP01,224.8,0,0,1,50.04,0,,,,
2/1/2024 14:00,ESP32-001,AP01,224.84,0,0,1,49.99,0,,,,
2/1/2024 14:00,ESP32-001,AP01,223.63,0,0,1,49.98,0,,,,
2/1/2024 14:00,ESP32-001,AP01,227.14,0,0,1,49.97,0,,,,
2/1/2024 14:00,ESP32-001,AP02,221.47,0.402,82.52,0.926,50.02,0.0825,,,,
2/1/2024 14:00,ESP32-001,AP03,225.56,0,0,1,50.01,0,,,,
2/1/2024 14:00,ESP32-001,AP04,223.55,0,0,1,50,0,,,,
2/1/2024 14:00,ESP32-001,AP05,225.78,0,0,1,49.94,0,,,,
2/1/2024 14:00,ESP32-001,AP06,222.83,0,0,1,50.02,0,,,,
2/1/2024 15:00,ESP32-001,AP01,221.09,0,0,1,49.97,0,,,,
2/1/2024 15:00,ESP32-001,AP01,225.54,0,0,1,50.01,0,,,,
2/1/2024 15:00,ESP32-001,AP01,226.4,0,0,1,50.02,0,,,,
2/1/2024 15:00,ESP32-001,AP01,227.21,0,0,1,50,0,,,,
2/1/2024 15:00,ESP32-001,AP01,221.97,0,0,1,50,0,,,,
2/1/2024 15:00,ESP32-001,AP02,224.09,0.634,128.91,0.907,50.01,0.1289,,,,
2/1/2024 15:00,ESP32-001,AP03,224.25,0,0,1,50,0,,,,
2/1/2024 15:00,ESP32-001,AP04,226.62,0,0,1,49.99,0,,,,
2/1/2024 15:00,ESP32-001,AP05,225.9,0,0,1,49.97,0,,,,
2/1/2024 15:00,ESP32-001,AP06,219.04,0,0,1,50.02,0,,,,
2/1/2024 16:00,ESP32-001,AP01,227.01,0,0,1,50.04,0,,,,
2/1/2024 16:00,ESP32-001,AP01,220.68,0,0,1,50.02,0,,,,
2/1/2024 16:00,ESP32-001,AP01,228.11,0,0,1,49.98,0,,,,
2/1/2024 16:00,ESP32-001,AP01,218.5,0,0,1,50,0,,,,
2/1/2024 16:00,ESP32-001,AP01,224.05,0,0,1,50.02,0,,,,
2/1/2024 16:00,ESP32-001,AP02,220.9,0.203,40.42,0.902,49.99,0.0404,,,,
2/1/2024 16:00,ESP32-001,AP03,222.57,0,0,1,50.02,0,,,,
2/1/2024 16:00,ESP32-001,AP04,223.59,0,0,1,50.01,0,,,,
2/1/2024 16:00,ESP32-001,AP05,216.68,0,0,1,50,0,,,,
2/1/2024 16:00,ESP32-001,AP06,227.71,0,0,1,50,0,,,,
2/1/2024 17:00,ESP32-001,AP01,225.85,0,0,1,50.02,0,,,,
2/1/2024 17:00,ESP32-001,AP01,225.8,0,0,1,49.97,0,,,,
2/1/2024 17:00,ESP32-001,AP01,222.48,6.037,1274.67,0.949,50,1.2747,,,,
2/1/2024 17:00,ESP32-001,AP01,220.58,0,0,1,50.02,0,,,,
2/1/2024 17:00,ESP32-001,AP01,219.34,0,0,1,50.02,0,,,,
2/1/2024 17:00,ESP32-001,AP02,227.23,0.583,121.25,0.916,49.97,0.1212,,,,
2/1/2024 17:00,ESP32-001,AP03,219.76,0,0,1,49.97,0,,,,
2/1/2024 17:00,ESP32-001,AP04,219.42,0.416,80.48,0.882,49.98,0.0805,,,,
2/1/2024 17:00,ESP32-001,AP05,216.77,0,0,1,50,0,,,,
2/1/2024 17:00,ESP32-001,AP06,230.05,0,0,1,50,0,,,,
2/1/2024 18:00,ESP32-001,AP01,228.64,0,0,1,50,0,,,,
2/1/2024 18:00,ESP32-001,AP01,226.94,3.457,726.92,0.927,49.99,0.7269,,,,
2/1/2024 18:00,ESP32-001,AP01,219.95,7.1,1511.18,0.968,50.01,1.5112,,,,
2/1/2024 18:00,ESP32-001,AP01,222.81,0,0,1,50,0,,,,
2/1/2024 18:00,ESP32-001,AP01,223.68,0,0,1,49.99,0,,,,
2/1/2024 18:00,ESP32-001,AP02,223.88,0.582,126.37,0.969,49.97,0.1264,,,,
2/1/2024 18:00,ESP32-001,AP03,227.84,0,0,1,50.01,0,,,,
2/1/2024 18:00,ESP32-001,AP04,227.42,0.394,81.99,0.915,49.98,0.082,,,,
2/1/2024 18:00,ESP32-001,AP05,226.96,0.875,187.42,0.944,50,0.1874,,,,
2/1/2024 18:00,ESP32-001,AP06,230.27,0.037,7.67,0.892,49.97,0.0077,,,,
2/1/2024 19:00,ESP32-001,AP01,223.43,0,0,1,49.99,0,,,,
2/1/2024 19:00,ESP32-001,AP01,228.6,0,0,1,49.97,0,,,,
2/1/2024 19:00,ESP32-001,AP01,222.71,0,0,1,50.01,0,,,,
2/1/2024 19:00,ESP32-001,AP01,225.39,0,0,1,50.04,0,,,,
2/1/2024 19:00,ESP32-001,AP01,225.28,0,0,1,50,0,,,,
2/1/2024 19:00,ESP32-001,AP02,221.12,0.446,92.46,0.938,50.02,0.0925,,,,
2/1/2024 19:00,ESP32-001,AP03,228.69,0,0,1,50.01,0,,,,
2/1/2024 19:00,ESP32-001,AP04,221.91,0.373,79.17,0.956,49.98,0.0792,,,,
2/1/2024 19:00,ESP32-001,AP05,222.54,0.956,199.8,0.94,49.98,0.1998,,,,
2/1/2024 19:00,ESP32-001,AP06,219.97,0,0,1,49.97,0,,,,
2/1/2024 20:00,ESP32-001,AP01,225.76,0,0,1,50.02,0,,,,
2/1/2024 20:00,ESP32-001,AP01,228.14,0,0,1,49.98,0,,,,
2/1/2024 20:00,ESP32-001,AP01,224.1,6.718,1330.11,0.884,50,1.3301,,,,
2/1/2024 20:00,ESP32-001,AP01,219.38,0,0,1,50.04,0,,,,
2/1/2024 20:00,ESP32-001,AP01,226.87,0,0,1,50.02,0,,,,
2/1/2024 20:00,ESP32-001,AP02,223.13,0.406,86.14,0.95,49.97,0.0861,,,,
2/1/2024 20:00,ESP32-001,AP03,226.66,0,0,1,49.99,0,,,,
2/1/2024 20:00,ESP32-001,AP04,224.6,0.325,69.58,0.953,50.02,0.0696,,,,
2/1/2024 20:00,ESP32-001,AP05,218.66,0,0,1,50.01,0,,,,
2/1/2024 20:00,ESP32-001,AP06,222.54,0.042,8.14,0.88,49.99,0.0081,,,,
2/1/2024 21:00,ESP32-001,AP01,220.74,4.837,961.64,0.901,49.98,0.9616,,,,
2/1/2024 21:00,ESP32-001,AP01,220.55,0,0,1,50.01,0,,,,
2/1/2024 21:00,ESP32-001,AP01,227.58,6.789,1473.31,0.954,49.98,1.4733,,,,
2/1/2024 21:00,ESP32-001,AP01,228.27,0,0,1,50.03,0,,,,
2/1/2024 21:00,ESP32-001,AP01,221.51,3.588,755.24,0.95,50.01,0.7552,,,,
2/1/2024 21:00,ESP32-001,AP02,219.23,0.334,69.19,0.944,50.02,0.0692,,,,
2/1/2024 21:00,ESP32-001,AP03,224.47,0,0,1,50.02,0,,,,
2/1/2024 21:00,ESP32-001,AP04,227.26,0.386,83.98,0.958,50.02,0.084,,,,
2/1/2024 21:00,ESP32-001,AP05,220.33,0.877,187.01,0.968,50.02,0.187,,,,
2/1/2024 21:00,ESP32-001,AP06,216.83,0,0,1,50,0,,,,
2/1/2024 22:00,ESP32-001,AP01,228.33,4.596,925.8,0.882,50,0.9258,,,,
2/1/2024 22:00,ESP32-001,AP01,224.58,3.391,736.37,0.967,50.03,0.7364,,,,
2/1/2024 22:00,ESP32-001,AP01,224.81,6.648,1422.87,0.952,49.98,1.4229,,,,
2/1/2024 22:00,ESP32-001,AP01,220.65,3.357,709.92,0.958,49.98,0.7099,,,,
2/1/2024 22:00,ESP32-001,AP01,229.8,3.463,760.02,0.955,50,0.76,,,,
2/1/2024 22:00,ESP32-001,AP02,222.08,0.379,78.83,0.936,49.99,0.0788,,,,
2/1/2024 22:00,ESP32-001,AP03,222.39,0,0,1,49.97,0,,,,
2/1/2024 22:00,ESP32-001,AP04,222.36,0.37,79.38,0.965,50.02,0.0794,,,,
2/1/2024 22:00,ESP32-001,AP05,222.76,1.064,214.48,0.905,50.01,0.2145,,,,
2/1/2024 22:00,ESP32-001,AP06,221.72,0,0,1,50,0,,,,
2/1/2024 23:00,ESP32-001,AP01,218.46,4.577,915.64,0.916,49.98,0.9156,,,,
2/1/2024 23:00,ESP32-001,AP01,220.99,3.309,686.81,0.939,49.99,0.6868,,,,
2/1/2024 23:00,ESP32-001,AP01,222.36,0,0,1,49.99,0,,,,
2/1/2024 23:00,ESP32-001,AP01,226.49,3.373,673.22,0.881,50.02,0.6732,,,,
2/1/2024 23:00,ESP32-001,AP01,220.63,3.294,678.66,0.934,49.98,0.6787,,,,
2/1/2024 23:00,ESP32-001,AP02,223.36,0.274,57.03,0.933,50.01,0.057,,,,
2/1/2024 23:00,ESP32-001,AP03,223.23,0,0,1,49.99,0,,,,
2/1/2024 23:00,ESP32-001,AP04,222.84,0.351,73.51,0.941,50.01,0.0735,,,,
2/1/2024 23:00,ESP32-001,AP05,223.58,0.903,191.36,0.947,49.97,0.1914,,,,
2/1/2024 23:00,ESP32-001,AP06,224.05,0,0,1,50,0,,,,
3/1/2024 0:00,ESP32-001,AP01,221.08,5.086,998.76,0.888,50.01,0.9988,,,,
3/1/2024 0:00,ESP32-001,AP01,221.9,3.698,740.45,0.902,49.98,0.7404,,,,
3/1/2024 0:00,ESP32-001,AP01,226.99,0,0,1,50.01,0,,,,
3/1/2024 0:00,ESP32-001,AP01,219.8,0,0,1,50,0,,,,
3/1/2024 0:00,ESP32-001,AP01,229.14,3.573,725.56,0.886,50,0.7256,,,,
3/1/2024 0:00,ESP32-001,AP02,226.3,0.37,80.53,0.961,50,0.0805,,,,
3/1/2024 0:00,ESP32-001,AP03,222.18,0,0,1,50.03,0,,,,
3/1/2024 0:00,ESP32-001,AP04,226.58,0,0,1,49.99,0,,,,
3/1/2024 0:00,ESP32-001,AP05,223.96,0,0,1,49.99,0,,,,
3/1/2024 0:00,ESP32-001,AP06,228.33,0,0,1,49.97,0,,,,
3/1/2024 1:00,ESP32-001,AP01,226.37,4.63,999.03,0.953,50.01,0.999,,,,
3/1/2024 1:00,ESP32-001,AP01,221.52,3.318,680.93,0.926,49.97,0.6809,,,,
3/1/2024 1:00,ESP32-001,AP01,225.65,0,0,1,49.99,0,,,,
3/1/2024 1:00,ESP32-001,AP01,217.34,3.449,723.09,0.965,50,0.7231,,,,
3/1/2024 1:00,ESP32-001,AP01,225.1,3.255,689.35,0.941,49.99,0.6893,,,,
3/1/2024 1:00,ESP32-001,AP02,220.69,0.425,88.31,0.941,50.01,0.0883,,,,
3/1/2024 1:00,ESP32-001,AP03,229.23,0,0,1,49.99,0,,,,
3/1/2024 1:00,ESP32-001,AP04,224.32,0,0,1,49.97,0,,,,
3/1/2024 1:00,ESP32-001,AP05,222.22,0,0,1,49.99,0,,,,
3/1/2024 1:00,ESP32-001,AP06,217.72,0,0,1,50.03,0,,,,
3/1/2024 2:00,ESP32-001,AP01,227.17,4.976,1012.12,0.895,50.02,1.0121,,,,
3/1/2024 2:00,ESP32-001,AP01,224.76,3.554,711.32,0.891,49.98,0.7113,,,,
3/1/2024 2:00,ESP32-001,AP01,220.15,0,0,1,50,0,,,,
3/1/2024 2:00,ESP32-001,AP01,223.86,3.487,726.36,0.93,49.98,0.7264,,,,
3/1/2024 2:00,ESP32-001,AP01,224.4,3.573,764.8,0.954,49.96,0.7648,,,,
3/1/2024 2:00,ESP32-001,AP02,223.44,0.281,60.18,0.957,49.98,0.0602,,,,
3/1/2024 2:00,ESP32-001,AP03,223.87,0,0,1,50,0,,,,
3/1/2024 2:00,ESP32-001,AP04,217.26,0,0,1,49.99,0,,,,
3/1/2024 2:00,ESP32-001,AP05,218.37,0,0,1,50.01,0,,,,
3/1/2024 2:00,ESP32-001,AP06,223.45,0,0,1,49.99,0,,,,
3/1/2024 3:00,ESP32-001,AP01,225.95,4.093,854.13,0.924,49.98,0.8541,,,,
3/1/2024 3:00,ESP32-001,AP01,224.25,3.259,693.57,0.949,50.01,0.6936,,,,
3/1/2024 3:00,ESP32-001,AP01,225.23,0,0,1,49.98,0,,,,
3/1/2024 3:00,ESP32-001,AP01,222.56,3.295,704.05,0.96,50,0.7041,,,,
3/1/2024 3:00,ESP32-001,AP01,224.57,3.475,731.21,0.937,50.02,0.7312,,,,
3/1/2024 3:00,ESP32-001,AP02,222.11,0.349,69.8,0.902,49.98,0.0698,,,,
3/1/2024 3:00,ESP32-001,AP03,224.09,0,0,1,50,0,,,,
3/1/2024 3:00,ESP32-001,AP04,227.33,0,0,1,50.01,0,,,,
3/1/2024 3:00,ESP32-001,AP05,223.84,0,0,1,49.97,0,,,,
3/1/2024 3:00,ESP32-001,AP06,220.96,0,0,1,50.01,0,,,,
3/1/2024 4:00,ESP32-001,AP01,225.61,4.713,1010.14,0.95,49.98,1.0101,,,,
3/1/2024 4:00,ESP32-001,AP01,223,3.72,771.65,0.93,50.01,0.7717,,,,
3/1/2024 4:00,ESP32-001,AP01,223.12,0,0,1,49.99,0,,,,
3/1/2024 4:00,ESP32-001,AP01,227.48,3.43,743.21,0.953,49.98,0.7432,,,,
3/1/2024 4:00,ESP32-001,AP01,222.49,3.611,716.5,0.892,50.02,0.7165,,,,
3/1/2024 4:00,ESP32-001,AP02,222.21,0.559,111.98,0.901,50.01,0.112,,,,
3/1/2024 4:00,ESP32-001,AP03,225.16,0,0,1,50.02,0,,,,
3/1/2024 4:00,ESP32-001,AP04,227.14,0,0,1,50,0,,,,
3/1/2024 4:00,ESP32-001,AP05,221.54,0,0,1,50.03,0,,,,
3/1/2024 4:00,ESP32-001,AP06,217.7,0,0,1,50.01,0,,,,
3/1/2024 5:00,ESP32-001,AP01,229.86,4.635,1002.49,0.941,49.99,1.0025,,,,
3/1/2024 5:00,ESP32-001,AP01,224.01,3.744,790.65,0.943,49.99,0.7907,,,,
3/1/2024 5:00,ESP32-001,AP01,225.69,0,0,1,49.98,0,,,,
3/1/2024 5:00,ESP32-001,AP01,225.03,3.568,707.94,0.882,50.03,0.7079,,,,
3/1/2024 5:00,ESP32-001,AP01,224.13,3.625,750.74,0.924,50.01,0.7507,,,,
3/1/2024 5:00,ESP32-001,AP02,224.45,0.336,70.47,0.933,50.02,0.0705,,,,
3/1/2024 5:00,ESP32-001,AP03,223.55,0,0,1,50.02,0,,,,
3/1/2024 5:00,ESP32-001,AP04,225.29,0,0,1,49.99,0,,,,
3/1/2024 5:00,ESP32-001,AP05,226.99,0,0,1,50.01,0,,,,
3/1/2024 5:00,ESP32-001,AP06,223.45,0,0,1,49.99,0,,,,
3/1/2024 6:00,ESP32-001,AP01,224.93,0,0,1,49.99,0,,,,
3/1/2024 6:00,ESP32-001,AP01,218.81,3.668,713.6,0.889,50,0.7136,,,,
3/1/2024 6:00,ESP32-001,AP01,222.61,0,0,1,49.99,0,,,,
3/1/2024 6:00,ESP32-001,AP01,222.86,3.729,757.87,0.912,49.99,0.7579,,,,
3/1/2024 6:00,ESP32-001,AP01,225,3.447,706.34,0.911,49.96,0.7063,,,,
3/1/2024 6:00,ESP32-001,AP02,223.55,0.264,55.09,0.932,50.01,0.0551,,,,
3/1/2024 6:00,ESP32-001,AP03,223.76,0,0,1,49.98,0,,,,
3/1/2024 6:00,ESP32-001,AP04,222.09,0,0,1,50.03,0,,,,
3/1/2024 6:00,ESP32-001,AP05,225.45,0,0,1,50.01,0,,,,
3/1/2024 6:00,ESP32-001,AP06,226.54,0,0,1,50,0,,,,
3/1/2024 7:00,ESP32-001,AP01,227.74,0,0,1,50,0,,,,
3/1/2024 7:00,ESP32-001,AP01,221.23,0,0,1,50.03,0,,,,
3/1/2024 7:00,ESP32-001,AP01,229.71,0,0,1,50.03,0,,,,
3/1/2024 7:00,ESP32-001,AP01,219.45,0,0,1,50.03,0,,,,
3/1/2024 7:00,ESP32-001,AP01,222.23,0,0,1,49.98,0,,,,
3/1/2024 7:00,ESP32-001,AP02,225.14,0.601,130.83,0.967,50,0.1308,,,,
3/1/2024 7:00,ESP32-001,AP03,227.59,0,0,1,50,0,,,,
3/1/2024 7:00,ESP32-001,AP04,225.56,0,0,1,49.98,0,,,,
3/1/2024 7:00,ESP32-001,AP05,225.62,0,0,1,50.01,0,,,,
3/1/2024 7:00,ESP32-001,AP06,223.57,0,0,1,49.98,0,,,,
3/1/2024 8:00,ESP32-001,AP01,223.92,0,0,1,49.99,0,,,,
3/1/2024 8:00,ESP32-001,AP01,228.77,0,0,1,50,0,,,,
3/1/2024 8:00,ESP32-001,AP01,219.8,0,0,1,50.02,0,,,,
3/1/2024 8:00,ESP32-001,AP01,222.2,3.435,706.85,0.926,49.98,0.7068,,,,
3/1/2024 8:00,ESP32-001,AP01,224.01,0,0,1,50,0,,,,
3/1/2024 8:00,ESP32-001,AP02,222.46,0.294,57.67,0.882,49.99,0.0577,,,,
3/1/2024 8:00,ESP32-001,AP03,222.75,0,0,1,49.98,0,,,,
3/1/2024 8:00,ESP32-001,AP04,225.08,0,0,1,49.99,0,,,,
3/1/2024 8:00,ESP32-001,AP05,223.47,0,0,1,50.01,0,,,,
3/1/2024 8:00,ESP32-001,AP06,227.89,0.037,8.04,0.95,50,0.008,,,,
3/1/2024 9:00,ESP32-001,AP01,223.65,0,0,1,50,0,,,,
3/1/2024 9:00,ESP32-001,AP01,222.63,0,0,1,49.98,0,,,,
3/1/2024 9:00,ESP32-001,AP01,226.63,0,0,1,50.03,0,,,,
3/1/2024 9:00,ESP32-001,AP01,223.31,0,0,1,49.97,0,,,,
3/1/2024 9:00,ESP32-001,AP01,225.92,0,0,1,50,0,,,,
3/1/2024 9:00,ESP32-001,AP02,220.71,0.271,57.91,0.967,50.01,0.0579,,,,
3/1/2024 9:00,ESP32-001,AP03,222.88,0,0,1,50.02,0,,,,
3/1/2024 9:00,ESP32-001,AP04,225.7,0,0,1,50.01,0,,,,
3/1/2024 9:00,ESP32-001,AP05,220.65,1.02,206.35,0.917,49.99,0.2064,,,,
3/1/2024 9:00,ESP32-001,AP06,222.49,0,0,1,49.99,0,,,,
3/1/2024 10:00,ESP32-001,AP01,229.14,0,0,1,50,0,,,,
3/1/2024 10:00,ESP32-001,AP01,220.37,0,0,1,50,0,,,,
3/1/2024 10:00,ESP32-001,AP01,226.15,0,0,1,50.02,0,,,,
3/1/2024 10:00,ESP32-001,AP01,229.73,0,0,1,50.02,0,,,,
3/1/2024 10:00,ESP32-001,AP01,225.52,0,0,1,50,0,,,,
3/1/2024 10:00,ESP32-001,AP02,221.26,0.743,147.86,0.899,50.03,0.1479,,,,
3/1/2024 10:00,ESP32-001,AP03,221.14,0,0,1,50,0,,,,
3/1/2024 10:00,ESP32-001,AP04,223.53,0,0,1,49.96,0,,,,
3/1/2024 10:00,ESP32-001,AP05,222.76,0.954,191.4,0.9,50.04,0.1914,,,,
3/1/2024 10:00,ESP32-001,AP06,222.59,0,0,1,50,0,,,,
3/1/2024 11:00,ESP32-001,AP01,222.25,0,0,1,50.02,0,,,,
3/1/2024 11:00,ESP32-001,AP01,215.5,0,0,1,49.99,0,,,,
3/1/2024 11:00,ESP32-001,AP01,222.77,0,0,1,50.02,0,,,,
3/1/2024 11:00,ESP32-001,AP01,225.35,0,0,1,49.99,0,,,,
3/1/2024 11:00,ESP32-001,AP01,225.36,0,0,1,49.98,0,,,,
3/1/2024 11:00,ESP32-001,AP02,223.6,0.596,118.62,0.89,49.99,0.1186,,,,
3/1/2024 11:00,ESP32-001,AP03,222.11,0,0,1,49.96,0,,,,
3/1/2024 11:00,ESP32-001,AP04,219.32,0,0,1,50.03,0,,,,
3/1/2024 11:00,ESP32-001,AP05,218.64,0,0,1,50.02,0,,,,
3/1/2024 11:00,ESP32-001,AP06,222.87,0,0,1,49.99,0,,,,
3/1/2024 12:00,ESP32-001,AP01,223.12,4.217,902.41,0.959,50,0.9024,,,,
3/1/2024 12:00,ESP32-001,AP01,225.06,0,0,1,49.99,0,,,,
3/1/2024 12:00,ESP32-001,AP01,228.29,0,0,1,50.03,0,,,,
3/1/2024 12:00,ESP32-001,AP01,228.88,0,0,1,49.99,0,,,,
3/1/2024 12:00,ESP32-001,AP01,227.76,0,0,1,50,0,,,,
3/1/2024 12:00,ESP32-001,AP02,227.49,0.311,67.63,0.956,49.96,0.0676,,,,
3/1/2024 12:00,ESP32-001,AP03,223.72,0,0,1,50.01,0,,,,
3/1/2024 12:00,ESP32-001,AP04,225.75,0,0,1,50,0,,,,
3/1/2024 12:00,ESP32-001,AP05,228.95,0,0,1,50.02,0,,,,
3/1/2024 12:00,ESP32-001,AP06,225.72,0,0,1,50.01,0,,,,
3/1/2024 13:00,ESP32-001,AP01,223.1,0,0,1,49.98,0,,,,
3/1/2024 13:00,ESP32-001,AP01,221.73,0,0,1,50.02,0,,,,
3/1/2024 13:00,ESP32-001,AP01,225.47,0,0,1,49.99,0,,,,
3/1/2024 13:00,ESP32-001,AP01,227.95,0,0,1,50,0,,,,
3/1/2024 13:00,ESP32-001,AP01,223.73,0,0,1,50,0,,,,
3/1/2024 13:00,ESP32-001,AP02,218.8,0.712,147.12,0.944,50.01,0.1471,,,,
3/1/2024 13:00,ESP32-001,AP03,224.21,0,0,1,50.02,0,,,,
3/1/2024 13:00,ESP32-001,AP04,225.91,0,0,1,49.99,0,,,,
3/1/2024 13:00,ESP32-001,AP05,222.17,0.846,180.15,0.958,50.01,0.1801,,,,
3/1/2024 13:00,ESP32-001,AP06,218.2,0,0,1,49.99,0,,,,
3/1/2024 14:00,ESP32-001,AP01,220.44,0,0,1,50.01,0,,,,
3/1/2024 14:00,ESP32-001,AP01,221.58,0,0,1,49.97,0,,,,
